time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
11966,0.35,1658.41,-19664267.53,8214.4,0,238.74,0.04,74.74,0.01
11967,0.35,1658.41,-19665925.94,8214.05,0,238.74,0.04,74.74,0.01
11968,0.35,1658.41,-19667584.36,8213.7,0,238.73,0.04,74.73,0.01
11969,0.35,1658.41,-19669242.77,8213.36,0,238.73,0.04,74.73,0.01
11970,0.35,1658.41,-19670901.18,8213.01,0,238.73,0.04,74.73,0.01
11971,0.35,1658.41,-19672559.59,8212.66,0,238.72,0.04,74.72,0.01
11972,0.35,1658.41,-19674218,8212.31,0,238.72,0.04,74.72,0.01
11973,0.35,1658.41,-19675876.42,8211.96,0,238.72,0.04,74.72,0.01
11974,0.35,1658.41,-19677534.83,8211.62,0,238.71,0.04,74.71,0.01
11975,0.35,1658.41,-19679193.24,8211.27,0,238.71,0.04,74.71,0.01
11976,0.35,1658.41,-19680851.65,8210.92,0,238.71,0.04,74.71,0.01
11977,0.35,1658.41,-19682510.07,8210.57,0,238.7,0.04,74.7,0.01
11978,0.35,1658.41,-19684168.48,8210.23,0,238.7,0.04,74.7,0.01
11979,0.35,1658.41,-19685826.89,8209.88,0,238.7,0.04,74.7,0.01
11980,0.35,1658.41,-19687485.3,8209.53,0,238.7,0.04,74.7,0.01
11981,0.35,1658.41,-19689143.72,8209.18,0,238.69,0.04,74.69,0.01
11982,0.35,1658.41,-19690802.13,8208.84,0,238.69,0.04,74.69,0.01
11983,0.35,1658.41,-19692460.54,8208.49,0,238.69,0.04,74.69,0.01
11984,0.35,1658.41,-19694118.95,8208.14,0,238.68,0.04,74.68,0.01
11985,0.35,1658.41,-19695777.36,8207.79,0,238.68,0.04,74.68,0.01
11986,0.35,1658.41,-19697435.78,8207.45,0,238.68,0.04,74.68,0.01
11987,0.35,1658.41,-19699094.19,8207.1,0,238.67,0.04,74.67,0.01
11988,0.35,1658.41,-19700752.6,8206.75,0,238.67,0.04,74.67,0.01
11989,0.35,1658.41,-19702411.01,8206.4,0,238.67,0.04,74.67,0.01
11990,0.35,1658.41,-19704069.43,8206.06,0,238.66,0.04,74.66,0.01
11991,0.35,1658.41,-19705727.84,8205.71,0,238.66,0.04,74.66,0.01
11992,0.35,1658.41,-19707386.25,8205.36,0,238.66,0.04,74.66,0.01
11993,0.35,1658.41,-19709044.66,8205.01,0,238.66,0.04,74.66,0.01
11994,0.35,1658.41,-19710703.07,8204.67,0,238.65,0.04,74.65,0.01
11995,0.35,1658.41,-19712361.49,8204.32,0,238.65,0.04,74.65,0.01
11996,0.35,1658.41,-19714019.9,8203.97,0,238.65,0.04,74.65,0.01
11997,0.35,1658.41,-19715678.31,8203.62,0,238.64,0.04,74.64,0.01
11998,0.35,1658.41,-19717336.72,8203.27,0,238.64,0.04,74.64,0.01
11999,0.35,1658.41,-19718995.14,8202.93,0,238.64,0.04,74.64,0.01
12000,0.35,1658.41,-19720653.55,8202.58,0,238.63,0.04,74.63,0.01
12001,0.35,1658.41,-19722311.96,8202.23,0,238.63,0.04,74.63,0.01
12002,0.35,1658.41,-19723970.37,8201.88,0,238.63,0.04,74.63,0.01
12003,0.35,1658.41,-19725628.79,8201.54,0,238.62,0.04,74.62,0.01
12004,0.35,1658.41,-19727287.2,8201.19,0,238.62,0.04,74.62,0.01
12005,0.35,1658.41,-19728945.61,8200.84,0,238.62,0.04,74.62,0.01
12006,0.35,1658.41,-19730604.02,8200.49,0,238.62,0.04,74.62,0.01
12007,0.35,1658.41,-19732262.43,8200.15,0,238.61,0.04,74.61,0.01
12008,0.35,1658.41,-19733920.85,8199.8,0,238.61,0.04,74.61,0.01
12009,0.35,1658.41,-19735579.26,8199.45,0,238.61,0.04,74.61,0.01
12010,0.35,1658.41,-19737237.67,8199.1,0,238.6,0.04,74.6,0.01
12011,0.35,1658.41,-19738896.08,8198.76,0,238.6,0.04,74.6,0.01
12012,0.35,1658.41,-19740554.5,8198.41,0,238.6,0.04,74.6,0.01
12013,0.35,1658.41,-19742212.91,8198.06,0,238.59,0.04,74.59,0.01
12014,0.35,1658.41,-19743871.32,8197.72,0,238.59,0.04,74.59,0.01
12015,0.35,1658.41,-19745529.73,8197.37,0,238.59,0.04,74.59,0.01
12016,0.35,1658.41,-19747188.14,8197.02,0,238.58,0.04,74.58,0.01
12017,0.35,1658.41,-19748846.56,8196.67,0,238.58,0.04,74.58,0.01
12018,0.35,1658.41,-19750504.97,8196.33,0,238.58,0.04,74.58,0.01
12019,0.35,1658.41,-19752163.38,8195.98,0,238.58,0.04,74.58,0.01
12020,0.35,1658.41,-19753821.79,8195.63,0,238.57,0.04,74.57,0.01
12021,0.35,1658.41,-19755480.21,8195.28,0,238.57,0.04,74.57,0.01
12022,0.35,1658.41,-19757138.62,8194.94,0,238.57,0.04,74.57,0.01
12023,0.35,1658.41,-19758797.03,8194.59,0,238.56,0.04,74.56,0.01
12024,0.35,1658.41,-19760455.44,8194.24,0,238.56,0.04,74.56,0.01
12025,0.35,1658.41,-19762113.85,8193.89,0,238.56,0.04,74.56,0.01
12026,0.35,1658.41,-19763772.27,8193.55,0,238.55,0.04,74.55,0.01
12027,0.35,1658.41,-19765430.68,8193.2,0,238.55,0.04,74.55,0.01
12028,0.35,1658.41,-19767089.09,8192.85,0,238.55,0.04,74.55,0.01
12029,0.35,1658.41,-19768747.5,8192.5,0,238.54,0.04,74.54,0.01
12030,0.35,1658.41,-19770405.92,8192.16,0,238.54,0.04,74.54,0.01
12031,0.35,1658.41,-19772064.33,8191.81,0,238.54,0.04,74.54,0.01
12032,0.35,1658.41,-19773722.74,8191.46,0,238.53,0.04,74.53,0.01
12033,0.35,1658.41,-19775381.15,8191.11,0,238.53,0.04,74.53,0.01
12034,0.35,1658.41,-19777039.57,8190.77,0,238.53,0.04,74.53,0.01
12035,0.35,1658.41,-19778697.98,8190.42,0,238.53,0.04,74.53,0.01
12036,0.35,1658.41,-19780356.39,8190.07,0,238.52,0.04,74.52,0.01
12037,0.35,1658.41,-19782014.8,8189.72,0,238.52,0.04,74.52,0.01
12038,0.35,1658.41,-19783673.21,8189.38,0,238.52,0.04,74.52,0.01
12039,0.35,1658.41,-19785331.63,8189.03,0,238.51,0.04,74.51,0.01
12040,0.35,1658.41,-19786990.04,8188.68,0,238.51,0.04,74.51,0.01
12041,0.35,1658.41,-19788648.45,8188.34,0,238.51,0.04,74.51,0.01
12042,0.35,1658.41,-19790306.86,8187.99,0,238.5,0.04,74.5,0.01
12043,0.35,1658.41,-19791965.28,8187.64,0,238.5,0.04,74.5,0.01
12044,0.35,1658.41,-19793623.69,8187.29,0,238.5,0.04,74.5,0.01
12045,0.35,1658.41,-19795282.1,8186.95,0,238.49,0.04,74.49,0.01
12046,0.35,1658.41,-19796940.51,8186.6,0,238.49,0.04,74.49,0.01
12047,0.35,1658.41,-19798598.92,8186.25,0,238.49,0.04,74.49,0.01
12048,0.35,1658.41,-19800257.34,8185.9,0,238.49,0.04,74.49,0.01
12049,0.35,1658.41,-19801915.75,8185.56,0,238.48,0.04,74.48,0.01
12050,0.35,1658.41,-19803574.16,8185.21,0,238.48,0.04,74.48,0.01
12051,0.35,1658.41,-19805232.57,8184.86,0,238.48,0.04,74.48,0.01
12052,0.35,1658.41,-19806890.99,8184.51,0,238.47,0.04,74.47,0.01
12053,0.35,1658.41,-19808549.4,8184.17,0,238.47,0.04,74.47,0.01
12054,0.35,1658.41,-19810207.81,8183.82,0,238.47,0.04,74.47,0.01
12055,0.35,1658.41,-19811866.22,8183.47,0,238.46,0.04,74.46,0.01
12056,0.35,1658.41,-19813524.64,8183.13,0,238.46,0.04,74.46,0.01
12057,0.35,1658.41,-19815183.05,8182.78,0,238.46,0.04,74.46,0.01
12058,0.35,1658.41,-19816841.46,8182.43,0,238.45,0.04,74.45,0.01
12059,0.35,1658.41,-19818499.87,8182.08,0,238.45,0.04,74.45,0.01
12060,0.35,1658.41,-19820158.28,8181.74,0,238.45,0.04,74.45,0.01
12061,0.35,1658.41,-19821816.7,8181.39,0,238.45,0.04,74.45,0.01
12062,0.35,1658.41,-19823475.11,8181.04,0,238.44,0.04,74.44,0.01
12063,0.35,1658.41,-19825133.52,8180.69,0,238.44,0.04,74.44,0.01
12064,0.35,1658.41,-19826791.93,8180.35,0,238.44,0.04,74.44,0.01
12065,0.35,1658.41,-19828450.35,8180,0,238.43,0.04,74.43,0.01
12066,0.35,1658.41,-19830108.76,8179.65,0,238.43,0.04,74.43,0.01
12067,0.35,1658.41,-19831767.17,8179.31,0,238.43,0.04,74.43,0.01
12068,0.35,1658.41,-19833425.58,8178.96,0,238.42,0.04,74.42,0.01
12069,0.35,1658.41,-19835083.99,8178.61,0,238.42,0.04,74.42,0.01
12070,0.35,1658.41,-19836742.41,8178.26,0,238.42,0.04,74.42,0.01
12071,0.35,1658.41,-19838400.82,8177.92,0,238.41,0.04,74.41,0.01
12072,0.35,1658.41,-19840059.23,8177.57,0,238.41,0.04,74.41,0.01
12073,0.35,1658.41,-19841717.64,8177.22,0,238.41,0.04,74.41,0.01
12074,0.35,1658.41,-19843376.06,8176.88,0,238.41,0.04,74.41,0.01
12075,0.35,1658.41,-19845034.47,8176.53,0,238.4,0.04,74.4,0.01
12076,0.35,1658.41,-19846692.88,8176.18,0,238.4,0.04,74.4,0.01
12077,0.35,1658.41,-19848351.29,8175.83,0,238.4,0.04,74.4,0.01
12078,0.35,1658.41,-19850009.7,8175.49,0,238.39,0.04,74.39,0.01
12079,0.35,1658.41,-19851668.12,8175.14,0,238.39,0.04,74.39,0.01
12080,0.35,1658.41,-19853326.53,8174.79,0,238.39,0.04,74.39,0.01
12081,0.35,1658.41,-19854984.94,8174.45,0,238.38,0.04,74.38,0.01
12082,0.35,1658.41,-19856643.35,8174.1,0,238.38,0.04,74.38,0.01
12083,0.35,1658.41,-19858301.77,8173.75,0,238.38,0.04,74.38,0.01
12084,0.35,1658.41,-19859960.18,8173.4,0,238.37,0.04,74.37,0.01
12085,0.35,1658.41,-19861618.59,8173.06,0,238.37,0.04,74.37,0.01
12086,0.35,1658.41,-19863277,8172.71,0,238.37,0.04,74.37,0.01
12087,0.35,1658.41,-19864935.42,8172.36,0,238.37,0.04,74.37,0.01
12088,0.35,1658.41,-19866593.83,8172.02,0,238.36,0.04,74.36,0.01
12089,0.35,1658.41,-19868252.24,8171.67,0,238.36,0.04,74.36,0.01
12090,0.35,1658.41,-19869910.65,8171.32,0,238.36,0.04,74.36,0.01
12091,0.35,1658.41,-19871569.06,8170.97,0,238.35,0.04,74.35,0.01
12092,0.35,1658.41,-19873227.48,8170.63,0,238.35,0.04,74.35,0.01
12093,0.35,1658.41,-19874885.89,8170.28,0,238.35,0.04,74.35,0.01
12094,0.35,1658.41,-19876544.3,8169.93,0,238.34,0.04,74.34,0.01
12095,0.35,1658.41,-19878202.71,8169.59,0,238.34,0.04,74.34,0.01
12096,0.35,1658.41,-19879861.13,8169.24,0,238.34,0.04,74.34,0.01
12097,0.35,1658.41,-19881519.54,8168.89,0,238.33,0.04,74.33,0.01
12098,0.35,1658.41,-19883177.95,8168.54,0,238.33,0.04,74.33,0.01
12099,0.35,1658.41,-19884836.36,8168.2,0,238.33,0.04,74.33,0.01
12100,0.35,1658.41,-19886494.77,8167.85,0,238.33,0.04,74.33,0.01
12101,0.35,1658.41,-19888153.19,8167.5,0,238.32,0.04,74.32,0.01
12102,0.35,1658.41,-19889811.6,8167.16,0,238.32,0.04,74.32,0.01
12103,0.35,1658.41,-19891470.01,8166.81,0,238.32,0.04,74.32,0.01
12104,0.35,1658.41,-19893128.42,8166.46,0,238.31,0.04,74.31,0.01
12105,0.35,1658.41,-19894786.84,8166.11,0,238.31,0.04,74.31,0.01
12106,0.35,1658.41,-19896445.25,8165.77,0,238.31,0.04,74.31,0.01
12107,0.35,1658.41,-19898103.66,8165.42,0,238.3,0.04,74.3,0.01
12108,0.35,1658.41,-19899762.07,8165.07,0,238.3,0.04,74.3,0.01
12109,0.35,1658.41,-19901420.49,8164.73,0,238.3,0.04,74.3,0.01
12110,0.35,1658.41,-19903078.9,8164.38,0,238.29,0.04,74.29,0.01
12111,0.35,1658.41,-19904737.31,8164.03,0,238.29,0.04,74.29,0.01
12112,0.35,1658.41,-19906395.72,8163.69,0,238.29,0.04,74.29,0.01
12113,0.35,1658.41,-19908054.13,8163.34,0,238.29,0.04,74.29,0.01
12114,0.35,1658.41,-19909712.55,8162.99,0,238.28,0.04,74.28,0.01
12115,0.35,1658.41,-19911370.96,8162.64,0,238.28,0.04,74.28,0.01
12116,0.35,1658.41,-19913029.37,8162.3,0,238.28,0.04,74.28,0.01
12117,0.35,1658.41,-19914687.78,8161.95,0,238.27,0.04,74.27,0.01
12118,0.35,1658.41,-19916346.2,8161.6,0,238.27,0.04,74.27,0.01
12119,0.35,1658.41,-19918004.61,8161.26,0,238.27,0.04,74.27,0.01
12120,0.35,1658.41,-19919663.02,8160.91,0,238.26,0.04,74.26,0.01
12121,0.35,1658.41,-19921321.43,8160.56,0,238.26,0.04,74.26,0.01
12122,0.35,1658.41,-19922979.84,8160.22,0,238.26,0.04,74.26,0.01
12123,0.35,1658.41,-19924638.26,8159.87,0,238.25,0.04,74.25,0.01
12124,0.35,1658.41,-19926296.67,8159.52,0,238.25,0.04,74.25,0.01
12125,0.35,1658.41,-19927955.08,8159.17,0,238.25,0.04,74.25,0.01
12126,0.35,1658.41,-19929613.49,8158.83,0,238.25,0.04,74.25,0.01
12127,0.35,1658.41,-19931271.91,8158.48,0,238.24,0.04,74.24,0.01
12128,0.35,1658.41,-19932930.32,8158.13,0,238.24,0.04,74.24,0.01
12129,0.35,1658.41,-19934588.73,8157.79,0,238.24,0.04,74.24,0.01
12130,0.35,1658.41,-19936247.14,8157.44,0,238.23,0.04,74.23,0.01
12131,0.35,1658.41,-19937905.55,8157.09,0,238.23,0.04,74.23,0.01
12132,0.35,1658.41,-19939563.97,8156.75,0,238.23,0.04,74.23,0.01
12133,0.35,1658.41,-19941222.38,8156.4,0,238.22,0.04,74.22,0.01
12134,0.35,1658.41,-19942880.79,8156.05,0,238.22,0.04,74.22,0.01
12135,0.35,1658.41,-19944539.2,8155.71,0,238.22,0.04,74.22,0.01
12136,0.35,1658.41,-19946197.62,8155.36,0,238.21,0.04,74.21,0.01
12137,0.35,1658.41,-19947856.03,8155.01,0,238.21,0.04,74.21,0.01
12138,0.35,1658.41,-19949514.44,8154.66,0,238.21,0.04,74.21,0.01
12139,0.35,1658.41,-19951172.85,8154.32,0,238.21,0.04,74.21,0.01
12140,0.35,1658.41,-19952831.27,8153.97,0,238.2,0.04,74.2,0.01
12141,0.35,1658.41,-19954489.68,8153.62,0,238.2,0.04,74.2,0.01
12142,0.35,1658.41,-19956148.09,8153.28,0,238.2,0.04,74.2,0.01
12143,0.35,1658.41,-19957806.5,8152.93,0,238.19,0.04,74.19,0.01
12144,0.35,1658.41,-19959464.91,8152.58,0,238.19,0.04,74.19,0.01
12145,0.35,1658.41,-19961123.33,8152.24,0,238.19,0.04,74.19,0.01
12146,0.35,1658.41,-19962781.74,8151.89,0,238.18,0.04,74.18,0.01
12147,0.35,1658.41,-19964440.15,8151.54,0,238.18,0.04,74.18,0.01
12148,0.35,1658.41,-19966098.56,8151.2,0,238.18,0.04,74.18,0.01
12149,0.35,1658.41,-19967756.98,8150.85,0,238.17,0.04,74.17,0.01
12150,0.35,1658.41,-19969415.39,8150.5,0,238.17,0.04,74.17,0.01
12151,0.35,1658.41,-19971073.8,8150.16,0,238.17,0.04,74.17,0.01
12152,0.35,1658.41,-19972732.21,8149.81,0,238.17,0.04,74.17,0.01
12153,0.35,1658.41,-19974390.62,8149.46,0,238.16,0.04,74.16,0.01
12154,0.35,1658.41,-19976049.04,8149.11,0,238.16,0.04,74.16,0.01
12155,0.35,1658.41,-19977707.45,8148.77,0,238.16,0.04,74.16,0.01
12156,0.35,1658.41,-19979365.86,8148.42,0,238.15,0.04,74.15,0.01
12157,0.35,1658.41,-19981024.27,8148.07,0,238.15,0.04,74.15,0.01
12158,0.35,1658.41,-19982682.69,8147.73,0,238.15,0.04,74.15,0.01
12159,0.35,1658.41,-19984341.1,8147.38,0,238.14,0.04,74.14,0.01
12160,0.35,1658.41,-19985999.51,8147.03,0,238.14,0.04,74.14,0.01
12161,0.35,1658.41,-19987657.92,8146.69,0,238.14,0.04,74.14,0.01
12162,0.35,1658.41,-19989316.34,8146.34,0,238.13,0.04,74.13,0.01
12163,0.35,1658.41,-19990974.75,8145.99,0,238.13,0.04,74.13,0.01
12164,0.35,1658.41,-19992633.16,8145.65,0,238.13,0.04,74.13,0.01
12165,0.35,1658.41,-19994291.57,8145.3,0,238.13,0.04,74.13,0.01
12166,0.35,1658.41,-19995949.98,8144.95,0,238.12,0.04,74.12,0.01
12167,0.35,1658.41,-19997608.4,8144.61,0,238.12,0.04,74.12,0.01
12168,0.35,1658.41,-19999266.81,8144.26,0,238.12,0.04,74.12,0.01
12169,0.35,1658.41,-20000925.22,8143.91,0,238.11,0.04,74.11,0.01
12170,0.35,1658.41,-20002583.63,8143.57,0,238.11,0.04,74.11,0.01
12171,0.35,1658.41,-20004242.05,8143.22,0,238.11,0.04,74.11,0.01
12172,0.35,1658.41,-20005900.46,8142.87,0,238.1,0.04,74.1,0.01
12173,0.35,1658.41,-20007558.87,8142.53,0,238.1,0.04,74.1,0.01
12174,0.35,1658.41,-20009217.28,8142.18,0,238.1,0.04,74.1,0.01
12175,0.35,1658.41,-20010875.69,8141.83,0,238.09,0.04,74.09,0.01
12176,0.35,1658.41,-20012534.11,8141.49,0,238.09,0.04,74.09,0.01
12177,0.35,1658.41,-20014192.52,8141.14,0,238.09,0.04,74.09,0.01
12178,0.35,1658.41,-20015850.93,8140.79,0,238.08,0.04,74.08,0.01
12179,0.35,1658.41,-20017509.34,8140.45,0,238.08,0.04,74.08,0.01
12180,0.35,1658.41,-20019167.76,8140.1,0,238.08,0.04,74.08,0.01
12181,0.35,1658.41,-20020826.17,8139.75,0,238.08,0.04,74.08,0.01
12182,0.35,1658.41,-20022484.58,8139.41,0,238.07,0.04,74.07,0.01
12183,0.35,1658.41,-20024142.99,8139.06,0,238.07,0.04,74.07,0.01
12184,0.35,1658.41,-20025801.4,8138.71,0,238.07,0.04,74.07,0.01
12185,0.35,1658.41,-20027459.82,8138.37,0,238.06,0.04,74.06,0.01
12186,0.35,1658.41,-20029118.23,8138.02,0,238.06,0.04,74.06,0.01
12187,0.35,1658.41,-20030776.64,8137.67,0,238.06,0.04,74.06,0.01
12188,0.35,1658.41,-20032435.05,8137.32,0,238.05,0.04,74.05,0.01
12189,0.35,1658.41,-20034093.47,8136.98,0,238.05,0.04,74.05,0.01
12190,0.35,1658.41,-20035751.88,8136.63,0,238.05,0.04,74.05,0.01
12191,0.35,1658.41,-20037410.29,8136.28,0,238.04,0.04,74.04,0.01
12192,0.35,1658.41,-20039068.7,8135.94,0,238.04,0.04,74.04,0.01
12193,0.35,1658.41,-20040727.12,8135.59,0,238.04,0.04,74.04,0.01
12194,0.35,1658.41,-20042385.53,8135.24,0,238.04,0.04,74.04,0.01
12195,0.35,1658.41,-20044043.94,8134.9,0,238.03,0.04,74.03,0.01
12196,0.35,1658.41,-20045702.35,8134.55,0,238.03,0.04,74.03,0.01
12197,0.35,1658.41,-20047360.76,8134.21,0,238.03,0.04,74.03,0.01
12198,0.35,1658.41,-20049019.18,8133.86,0,238.02,0.04,74.02,0.01
12199,0.35,1658.41,-20050677.59,8133.51,0,238.02,0.04,74.02,0.01
12200,0.35,1658.41,-20052336,8133.17,0,238.02,0.04,74.02,0.01
12201,0.35,1658.41,-20053994.41,8132.82,0,238.01,0.04,74.01,0.01
12202,0.35,1658.41,-20055652.83,8132.47,0,238.01,0.04,74.01,0.01
12203,0.35,1658.41,-20057311.24,8132.13,0,238.01,0.04,74.01,0.01
12204,0.35,1658.41,-20058969.65,8131.78,0,238,0.04,74,0.01
12205,0.35,1658.41,-20060628.06,8131.43,0,238,0.04,74,0.01
12206,0.35,1658.41,-20062286.47,8131.09,0,238,0.04,74,0.01
12207,0.35,1658.41,-20063944.89,8130.74,0,238,0.04,74,0.01
12208,0.35,1658.41,-20065603.3,8130.39,0,237.99,0.04,73.99,0.01
12209,0.35,1658.41,-20067261.71,8130.05,0,237.99,0.04,73.99,0.01
12210,0.35,1658.41,-20068920.12,8129.7,0,237.99,0.04,73.99,0.01
12211,0.35,1658.41,-20070578.54,8129.35,0,237.98,0.04,73.98,0.01
12212,0.35,1658.41,-20072236.95,8129.01,0,237.98,0.04,73.98,0.01
12213,0.35,1658.41,-20073895.36,8128.66,0,237.98,0.04,73.98,0.01
12214,0.35,1658.41,-20075553.77,8128.31,0,237.97,0.04,73.97,0.01
12215,0.35,1658.41,-20077212.19,8127.97,0,237.97,0.04,73.97,0.01
12216,0.35,1658.41,-20078870.6,8127.62,0,237.97,0.04,73.97,0.01
12217,0.35,1658.41,-20080529.01,8127.27,0,237.96,0.04,73.96,0.01
12218,0.35,1658.41,-20082187.42,8126.93,0,237.96,0.04,73.96,0.01
12219,0.35,1658.41,-20083845.83,8126.58,0,237.96,0.04,73.96,0.01
12220,0.35,1658.41,-20085504.25,8126.23,0,237.96,0.04,73.96,0.01
12221,0.35,1658.41,-20087162.66,8125.89,0,237.95,0.04,73.95,0.01
12222,0.35,1658.41,-20088821.07,8125.54,0,237.95,0.04,73.95,0.01
12223,0.35,1658.41,-20090479.48,8125.19,0,237.95,0.04,73.95,0.01
12224,0.35,1658.41,-20092137.9,8124.85,0,237.94,0.04,73.94,0.01
12225,0.35,1658.41,-20093796.31,8124.5,0,237.94,0.04,73.94,0.01
12226,0.35,1658.41,-20095454.72,8124.15,0,237.94,0.04,73.94,0.01
12227,0.35,1658.41,-20097113.13,8123.81,0,237.93,0.04,73.93,0.01
12228,0.35,1658.41,-20098771.54,8123.46,0,237.93,0.04,73.93,0.01
12229,0.35,1658.41,-20100429.96,8123.11,0,237.93,0.04,73.93,0.01
12230,0.35,1658.41,-20102088.37,8122.77,0,237.92,0.04,73.92,0.01
12231,0.35,1658.41,-20103746.78,8122.42,0,237.92,0.04,73.92,0.01
12232,0.35,1658.41,-20105405.19,8122.08,0,237.92,0.04,73.92,0.01
12233,0.35,1658.41,-20107063.61,8121.73,0,237.92,0.04,73.92,0.01
12234,0.35,1658.41,-20108722.02,8121.38,0,237.91,0.04,73.91,0.01
12235,0.35,1658.41,-20110380.43,8121.04,0,237.91,0.04,73.91,0.01
12236,0.35,1658.41,-20112038.84,8120.69,0,237.91,0.04,73.91,0.01
12237,0.35,1658.41,-20113697.25,8120.34,0,237.9,0.04,73.9,0.01
12238,0.35,1658.41,-20115355.67,8120,0,237.9,0.04,73.9,0.01
12239,0.35,1658.41,-20117014.08,8119.65,0,237.9,0.04,73.9,0.01
12240,0.35,1658.41,-20118672.49,8119.3,0,237.89,0.04,73.89,0.01
12241,0.35,1658.41,-20120330.9,8118.96,0,237.89,0.04,73.89,0.01
12242,0.35,1658.41,-20121989.32,8118.61,0,237.89,0.04,73.89,0.01
12243,0.35,1658.41,-20123647.73,8118.26,0,237.88,0.04,73.88,0.01
12244,0.35,1658.41,-20125306.14,8117.92,0,237.88,0.04,73.88,0.01
12245,0.35,1658.41,-20126964.55,8117.57,0,237.88,0.04,73.88,0.01
12246,0.35,1658.41,-20128622.97,8117.23,0,237.88,0.04,73.88,0.01
12247,0.35,1658.41,-20130281.38,8116.88,0,237.87,0.04,73.87,0.01
12248,0.35,1658.41,-20131939.79,8116.53,0,237.87,0.04,73.87,0.01
12249,0.35,1658.41,-20133598.2,8116.19,0,237.87,0.04,73.87,0.01
12250,0.35,1658.41,-20135256.61,8115.84,0,237.86,0.04,73.86,0.01
12251,0.35,1658.41,-20136915.03,8115.49,0,237.86,0.04,73.86,0.01
12252,0.35,1658.41,-20138573.44,8115.15,0,237.86,0.04,73.86,0.01
12253,0.35,1658.41,-20140231.85,8114.8,0,237.85,0.04,73.85,0.01
12254,0.35,1658.41,-20141890.26,8114.45,0,237.85,0.04,73.85,0.01
12255,0.35,1658.41,-20143548.68,8114.11,0,237.85,0.04,73.85,0.01
12256,0.35,1658.41,-20145207.09,8113.76,0,237.84,0.04,73.84,0.01
12257,0.35,1658.41,-20146865.5,8113.41,0,237.84,0.04,73.84,0.01
12258,0.35,1658.41,-20148523.91,8113.07,0,237.84,0.04,73.84,0.01
12259,0.35,1658.41,-20150182.32,8112.72,0,237.84,0.04,73.84,0.01
12260,0.35,1658.41,-20151840.74,8112.38,0,237.83,0.04,73.83,0.01
12261,0.35,1658.41,-20153499.15,8112.03,0,237.83,0.04,73.83,0.01
12262,0.35,1658.41,-20155157.56,8111.68,0,237.83,0.04,73.83,0.01
12263,0.35,1658.41,-20156815.97,8111.34,0,237.82,0.04,73.82,0.01
12264,0.35,1658.41,-20158474.39,8110.99,0,237.82,0.04,73.82,0.01
12265,0.35,1658.41,-20160132.8,8110.64,0,237.82,0.04,73.82,0.01
12266,0.35,1658.41,-20161791.21,8110.3,0,237.81,0.04,73.81,0.01
12267,0.35,1658.41,-20163449.62,8109.95,0,237.81,0.04,73.81,0.01
12268,0.35,1658.41,-20165108.03,8109.61,0,237.81,0.04,73.81,0.01
12269,0.35,1658.41,-20166766.45,8109.26,0,237.8,0.04,73.8,0.01
12270,0.35,1658.41,-20168424.86,8108.91,0,237.8,0.04,73.8,0.01
12271,0.35,1658.41,-20170083.27,8108.57,0,237.8,0.04,73.8,0.01
12272,0.35,1658.41,-20171741.68,8108.22,0,237.8,0.04,73.8,0.01
12273,0.35,1658.41,-20173400.1,8107.87,0,237.79,0.04,73.79,0.01
12274,0.35,1658.41,-20175058.51,8107.53,0,237.79,0.04,73.79,0.01
12275,0.35,1658.41,-20176716.92,8107.18,0,237.79,0.04,73.79,0.01
12276,0.35,1658.41,-20178375.33,8106.83,0,237.78,0.04,73.78,0.01
12277,0.35,1658.41,-20180033.75,8106.49,0,237.78,0.04,73.78,0.01
12278,0.35,1658.41,-20181692.16,8106.14,0,237.78,0.04,73.78,0.01
12279,0.35,1658.41,-20183350.57,8105.8,0,237.77,0.04,73.77,0.01
12280,0.35,1658.41,-20185008.98,8105.45,0,237.77,0.04,73.77,0.01
12281,0.35,1658.41,-20186667.39,8105.1,0,237.77,0.04,73.77,0.01
12282,0.35,1658.41,-20188325.81,8104.76,0,237.76,0.04,73.76,0.01
12283,0.35,1658.41,-20189984.22,8104.41,0,237.76,0.04,73.76,0.01
12284,0.35,1658.41,-20191642.63,8104.06,0,237.76,0.04,73.76,0.01
12285,0.35,1658.41,-20193301.04,8103.72,0,237.76,0.04,73.76,0.01
12286,0.35,1658.41,-20194959.46,8103.37,0,237.75,0.04,73.75,0.01
12287,0.35,1658.41,-20196617.87,8103.03,0,237.75,0.04,73.75,0.01
12288,0.35,1658.41,-20198276.28,8102.68,0,237.75,0.04,73.75,0.01
12289,0.35,1658.41,-20199934.69,8102.33,0,237.74,0.04,73.74,0.01
12290,0.35,1658.41,-20201593.1,8101.99,0,237.74,0.04,73.74,0.01
12291,0.35,1658.41,-20203251.52,8101.64,0,237.74,0.04,73.74,0.01
12292,0.35,1658.41,-20204909.93,8101.29,0,237.73,0.04,73.73,0.01
12293,0.35,1658.41,-20206568.34,8100.95,0,237.73,0.04,73.73,0.01
12294,0.35,1658.41,-20208226.75,8100.6,0,237.73,0.04,73.73,0.01
12295,0.35,1658.41,-20209885.17,8100.26,0,237.73,0.04,73.73,0.01
12296,0.35,1658.41,-20211543.58,8099.91,0,237.72,0.04,73.72,0.01
12297,0.35,1658.41,-20213201.99,8099.56,0,237.72,0.04,73.72,0.01
