time,vertical_velocity,horizontal_velocity,dist,alt,ang,weight,acc,fuel,NN
26628,0.35,1641.44,-43528412.33,366.76,0,170.53,0.05,6.53,0.01
26629,0.35,1641.44,-43530053.77,366.41,0,170.52,0.05,6.52,0.01
26630,0.35,1641.44,-43531695.21,366.06,0,170.52,0.05,6.52,0.01
26631,0.35,1641.44,-43533336.65,365.71,0,170.52,0.05,6.52,0.01
26632,0.35,1641.44,-43534978.09,365.36,0,170.52,0.05,6.52,0.01
26633,0.35,1641.44,-43536619.53,365.01,0,170.51,0.05,6.51,0.01
26634,0.35,1641.44,-43538260.97,364.66,0,170.51,0.05,6.51,0.01
26635,0.35,1641.44,-43539902.41,364.31,0,170.51,0.05,6.51,0.01
26636,0.35,1641.44,-43541543.85,363.96,0,170.5,0.05,6.5,0.01
26637,0.35,1641.44,-43543185.29,363.61,0,170.5,0.05,6.5,0.01
26638,0.35,1641.44,-43544826.73,363.26,0,170.5,0.05,6.5,0.01
26639,0.35,1641.44,-43546468.17,362.91,0,170.49,0.05,6.49,0.01
26640,0.35,1641.44,-43548109.61,362.56,0,170.49,0.05,6.49,0.01
26641,0.35,1641.44,-43549751.06,362.21,0,170.49,0.05,6.49,0.01
26642,0.35,1641.44,-43551392.5,361.86,0,170.48,0.05,6.48,0.01
26643,0.35,1641.44,-43553033.94,361.51,0,170.48,0.05,6.48,0.01
26644,0.35,1641.44,-43554675.38,361.16,0,170.48,0.05,6.48,0.01
26645,0.35,1641.44,-43556316.82,360.81,0,170.48,0.05,6.48,0.01
26646,0.35,1641.44,-43557958.26,360.46,0,170.47,0.05,6.47,0.01
26647,0.35,1641.44,-43559599.7,360.11,0,170.47,0.05,6.47,0.01
26648,0.35,1641.44,-43561241.14,359.76,0,170.47,0.05,6.47,0.01
26649,0.35,1641.44,-43562882.58,359.41,0,170.46,0.05,6.46,0.01
26650,0.35,1641.44,-43564524.02,359.06,0,170.46,0.05,6.46,0.01
26651,0.35,1641.44,-43566165.46,358.71,0,170.46,0.05,6.46,0.01
26652,0.35,1641.44,-43567806.9,358.36,0,170.45,0.05,6.45,0.01
26653,0.35,1641.44,-43569448.34,358.02,0,170.45,0.05,6.45,0.01
26654,0.35,1641.44,-43571089.78,357.67,0,170.45,0.05,6.45,0.01
26655,0.35,1641.44,-43572731.22,357.32,0,170.44,0.05,6.44,0.01
26656,0.35,1641.44,-43574372.66,356.97,0,170.44,0.05,6.44,0.01
26657,0.35,1641.44,-43576014.1,356.62,0,170.44,0.05,6.44,0.01
26658,0.35,1641.44,-43577655.54,356.27,0,170.43,0.05,6.43,0.01
26659,0.35,1641.44,-43579296.98,355.92,0,170.43,0.05,6.43,0.01
26660,0.35,1641.44,-43580938.42,355.57,0,170.43,0.05,6.43,0.01
26661,0.35,1641.44,-43582579.86,355.22,0,170.43,0.05,6.43,0.01
26662,0.35,1641.44,-43584221.31,354.87,0,170.42,0.05,6.42,0.01
26663,0.35,1641.44,-43585862.75,354.52,0,170.42,0.05,6.42,0.01
26664,0.35,1641.44,-43587504.19,354.17,0,170.42,0.05,6.42,0.01
26665,0.35,1641.44,-43589145.63,353.82,0,170.41,0.05,6.41,0.01
26666,0.35,1641.44,-43590787.07,353.47,0,170.41,0.05,6.41,0.01
26667,0.35,1641.44,-43592428.51,353.12,0,170.41,0.05,6.41,0.01
26668,0.35,1641.44,-43594069.95,352.77,0,170.4,0.05,6.4,0.01
26669,0.35,1641.44,-43595711.39,352.42,0,170.4,0.05,6.4,0.01
26670,0.35,1641.44,-43597352.83,352.07,0,170.4,0.05,6.4,0.01
26671,0.35,1641.44,-43598994.27,351.72,0,170.39,0.05,6.39,0.01
26672,0.35,1641.44,-43600635.71,351.38,0,170.39,0.05,6.39,0.01
26673,0.35,1641.44,-43602277.15,351.03,0,170.39,0.05,6.39,0.01
26674,0.35,1641.44,-43603918.59,350.68,0,170.39,0.05,6.39,0.01
26675,0.35,1641.44,-43605560.03,350.33,0,170.38,0.05,6.38,0.01
26676,0.35,1641.44,-43607201.47,349.98,0,170.38,0.05,6.38,0.01
26677,0.35,1641.44,-43608842.91,349.63,0,170.38,0.05,6.38,0.01
26678,0.35,1641.44,-43610484.35,349.28,0,170.37,0.05,6.37,0.01
26679,0.35,1641.44,-43612125.79,348.93,0,170.37,0.05,6.37,0.01
26680,0.35,1641.44,-43613767.23,348.58,0,170.37,0.05,6.37,0.01
26681,0.35,1641.44,-43615408.67,348.23,0,170.36,0.05,6.36,0.01
26682,0.35,1641.44,-43617050.12,347.88,0,170.36,0.05,6.36,0.01
26683,0.35,1641.44,-43618691.56,347.53,0,170.36,0.05,6.36,0.01
26684,0.35,1641.44,-43620333,347.18,0,170.35,0.05,6.35,0.01
26685,0.35,1641.44,-43621974.44,346.83,0,170.35,0.05,6.35,0.01
26686,0.35,1641.44,-43623615.88,346.48,0,170.35,0.05,6.35,0.01
26687,0.35,1641.44,-43625257.32,346.13,0,170.34,0.05,6.34,0.01
26688,0.35,1641.44,-43626898.76,345.79,0,170.34,0.05,6.34,0.01
26689,0.35,1641.44,-43628540.2,345.44,0,170.34,0.05,6.34,0.01
26690,0.35,1641.44,-43630181.64,345.09,0,170.34,0.05,6.34,0.01
26691,0.35,1641.44,-43631823.08,344.74,0,170.33,0.05,6.33,0.01
26692,0.35,1641.44,-43633464.52,344.39,0,170.33,0.05,6.33,0.01
26693,0.35,1641.44,-43635105.96,344.04,0,170.33,0.05,6.33,0.01
26694,0.35,1641.44,-43636747.4,343.69,0,170.32,0.05,6.32,0.01
26695,0.35,1641.44,-43638388.84,343.34,0,170.32,0.05,6.32,0.01
26696,0.35,1641.44,-43640030.28,342.99,0,170.32,0.05,6.32,0.01
26697,0.35,1641.44,-43641671.72,342.64,0,170.31,0.05,6.31,0.01
26698,0.35,1641.44,-43643313.16,342.29,0,170.31,0.05,6.31,0.01
26699,0.35,1641.44,-43644954.6,341.94,0,170.31,0.05,6.31,0.01
26700,0.35,1641.44,-43646596.04,341.59,0,170.3,0.05,6.3,0.01
26701,0.35,1641.44,-43648237.48,341.25,0,170.3,0.05,6.3,0.01
26702,0.35,1641.44,-43649878.92,340.9,0,170.3,0.05,6.3,0.01
26703,0.35,1641.44,-43651520.37,340.55,0,170.3,0.05,6.3,0.01
26704,0.35,1641.44,-43653161.81,340.2,0,170.29,0.05,6.29,0.01
26705,0.35,1641.44,-43654803.25,339.85,0,170.29,0.05,6.29,0.01
26706,0.35,1641.44,-43656444.69,339.5,0,170.29,0.05,6.29,0.01
26707,0.35,1641.44,-43658086.13,339.15,0,170.28,0.05,6.28,0.01
26708,0.35,1641.44,-43659727.57,338.8,0,170.28,0.05,6.28,0.01
26709,0.35,1641.44,-43661369.01,338.45,0,170.28,0.05,6.28,0.01
26710,0.35,1641.44,-43663010.45,338.1,0,170.27,0.05,6.27,0.01
26711,0.35,1641.44,-43664651.89,337.75,0,170.27,0.05,6.27,0.01
26712,0.35,1641.44,-43666293.33,337.4,0,170.27,0.05,6.27,0.01
26713,0.35,1641.44,-43667934.77,337.05,0,170.26,0.05,6.26,0.01
26714,0.35,1641.44,-43669576.21,336.71,0,170.26,0.05,6.26,0.01
26715,0.35,1641.44,-43671217.65,336.36,0,170.26,0.05,6.26,0.01
26716,0.35,1641.44,-43672859.09,336.01,0,170.25,0.05,6.25,0.01
26717,0.35,1641.44,-43674500.53,335.66,0,170.25,0.05,6.25,0.01
26718,0.35,1641.44,-43676141.97,335.31,0,170.25,0.05,6.25,0.01
26719,0.35,1641.44,-43677783.41,334.96,0,170.25,0.05,6.25,0.01
26720,0.35,1641.44,-43679424.85,334.61,0,170.24,0.05,6.24,0.01
26721,0.35,1641.44,-43681066.29,334.26,0,170.24,0.05,6.24,0.01
26722,0.35,1641.44,-43682707.73,333.91,0,170.24,0.05,6.24,0.01
26723,0.35,1641.44,-43684349.18,333.56,0,170.23,0.05,6.23,0.01
26724,0.35,1641.44,-43685990.62,333.21,0,170.23,0.05,6.23,0.01
26725,0.35,1641.44,-43687632.06,332.87,0,170.23,0.05,6.23,0.01
26726,0.35,1641.44,-43689273.5,332.52,0,170.22,0.05,6.22,0.01
26727,0.35,1641.44,-43690914.94,332.17,0,170.22,0.05,6.22,0.01
26728,0.35,1641.44,-43692556.38,331.82,0,170.22,0.05,6.22,0.01
26729,0.35,1641.44,-43694197.82,331.47,0,170.21,0.05,6.21,0.01
26730,0.35,1641.44,-43695839.26,331.12,0,170.21,0.05,6.21,0.01
26731,0.35,1641.44,-43697480.7,330.77,0,170.21,0.05,6.21,0.01
26732,0.35,1641.44,-43699122.14,330.42,0,170.21,0.05,6.21,0.01
26733,0.35,1641.44,-43700763.58,330.07,0,170.2,0.05,6.2,0.01
26734,0.35,1641.44,-43702405.02,329.72,0,170.2,0.05,6.2,0.01
26735,0.35,1641.44,-43704046.46,329.38,0,170.2,0.05,6.2,0.01
26736,0.35,1641.44,-43705687.9,329.03,0,170.19,0.05,6.19,0.01
26737,0.35,1641.44,-43707329.34,328.68,0,170.19,0.05,6.19,0.01
26738,0.35,1641.44,-43708970.78,328.33,0,170.19,0.05,6.19,0.01
26739,0.35,1641.44,-43710612.22,327.98,0,170.18,0.05,6.18,0.01
26740,0.35,1641.44,-43712253.66,327.63,0,170.18,0.05,6.18,0.01
26741,0.35,1641.44,-43713895.1,327.28,0,170.18,0.05,6.18,0.01
26742,0.35,1641.44,-43715536.54,326.93,0,170.17,0.05,6.17,0.01
26743,0.35,1641.44,-43717177.98,326.58,0,170.17,0.05,6.17,0.01
26744,0.35,1641.44,-43718819.43,326.23,0,170.17,0.05,6.17,0.01
26745,0.35,1641.44,-43720460.87,325.89,0,170.16,0.05,6.16,0.01
26746,0.35,1641.44,-43722102.31,325.54,0,170.16,0.05,6.16,0.01
26747,0.35,1641.44,-43723743.75,325.19,0,170.16,0.05,6.16,0.01
26748,0.35,1641.44,-43725385.19,324.84,0,170.16,0.05,6.16,0.01
26749,0.35,1641.44,-43727026.63,324.49,0,170.15,0.05,6.15,0.01
26750,0.35,1641.44,-43728668.07,324.14,0,170.15,0.05,6.15,0.01
26751,0.35,1641.44,-43730309.51,323.79,0,170.15,0.05,6.15,0.01
26752,0.35,1641.44,-43731950.95,323.44,0,170.14,0.05,6.14,0.01
26753,0.35,1641.44,-43733592.39,323.09,0,170.14,0.05,6.14,0.01
26754,0.35,1641.44,-43735233.83,322.75,0,170.14,0.05,6.14,0.01
26755,0.35,1641.44,-43736875.27,322.4,0,170.13,0.05,6.13,0.01
26756,0.35,1641.44,-43738516.71,322.05,0,170.13,0.05,6.13,0.01
26757,0.35,1641.44,-43740158.15,321.7,0,170.13,0.05,6.13,0.01
26758,0.35,1641.44,-43741799.59,321.35,0,170.12,0.05,6.12,0.01
26759,0.35,1641.44,-43743441.03,321,0,170.12,0.05,6.12,0.01
26760,0.35,1641.44,-43745082.47,320.65,0,170.12,0.05,6.12,0.01
26761,0.35,1641.44,-43746723.91,320.3,0,170.12,0.05,6.12,0.01
26762,0.35,1641.44,-43748365.35,319.95,0,170.11,0.05,6.11,0.01
26763,0.35,1641.44,-43750006.79,319.61,0,170.11,0.05,6.11,0.01
26764,0.35,1641.44,-43751648.24,319.26,0,170.11,0.05,6.11,0.01
26765,0.35,1641.44,-43753289.68,318.91,0,170.1,0.05,6.1,0.01
26766,0.35,1641.44,-43754931.12,318.56,0,170.1,0.05,6.1,0.01
26767,0.35,1641.44,-43756572.56,318.21,0,170.1,0.05,6.1,0.01
26768,0.35,1641.44,-43758214,317.86,0,170.09,0.05,6.09,0.01
26769,0.35,1641.44,-43759855.44,317.51,0,170.09,0.05,6.09,0.01
26770,0.35,1641.44,-43761496.88,317.16,0,170.09,0.05,6.09,0.01
26771,0.35,1641.44,-43763138.32,316.82,0,170.08,0.05,6.08,0.01
26772,0.35,1641.44,-43764779.76,316.47,0,170.08,0.05,6.08,0.01
26773,0.35,1641.44,-43766421.2,316.12,0,170.08,0.05,6.08,0.01
26774,0.35,1641.44,-43768062.64,315.77,0,170.08,0.05,6.08,0.01
26775,0.35,1641.44,-43769704.08,315.42,0,170.07,0.05,6.07,0.01
26776,0.35,1641.44,-43771345.52,315.07,0,170.07,0.05,6.07,0.01
26777,0.35,1641.44,-43772986.96,314.72,0,170.07,0.05,6.07,0.01
26778,0.35,1641.44,-43774628.4,314.37,0,170.06,0.05,6.06,0.01
26779,0.35,1641.44,-43776269.84,314.03,0,170.06,0.05,6.06,0.01
26780,0.35,1641.44,-43777911.28,313.68,0,170.06,0.05,6.06,0.01
26781,0.35,1641.44,-43779552.72,313.33,0,170.05,0.05,6.05,0.01
26782,0.35,1641.44,-43781194.16,312.98,0,170.05,0.05,6.05,0.01
26783,0.35,1641.44,-43782835.6,312.63,0,170.05,0.05,6.05,0.01
26784,0.35,1641.44,-43784477.04,312.28,0,170.04,0.05,6.04,0.01
26785,0.35,1641.44,-43786118.49,311.93,0,170.04,0.05,6.04,0.01
26786,0.35,1641.44,-43787759.93,311.58,0,170.04,0.05,6.04,0.01
26787,0.35,1641.44,-43789401.37,311.24,0,170.03,0.05,6.03,0.01
26788,0.35,1641.44,-43791042.81,310.89,0,170.03,0.05,6.03,0.01
26789,0.35,1641.44,-43792684.25,310.54,0,170.03,0.05,6.03,0.01
26790,0.35,1641.44,-43794325.69,310.19,0,170.03,0.05,6.03,0.01
26791,0.35,1641.44,-43795967.13,309.84,0,170.02,0.05,6.02,0.01
26792,0.35,1641.44,-43797608.57,309.49,0,170.02,0.05,6.02,0.01
26793,0.35,1641.44,-43799250.01,309.14,0,170.02,0.05,6.02,0.01
26794,0.35,1641.44,-43800891.45,308.8,0,170.01,0.05,6.01,0.01
26795,0.35,1641.44,-43802532.89,308.45,0,170.01,0.05,6.01,0.01
26796,0.35,1641.44,-43804174.33,308.1,0,170.01,0.05,6.01,0.01
26797,0.35,1641.44,-43805815.77,307.75,0,170,0.05,6,0.01
26798,0.35,1641.44,-43807457.21,307.4,0,170,0.05,6,0.01
26799,0.35,1641.44,-43809098.65,307.05,0,170,0.05,6,0.01
26800,0.35,1641.44,-43810740.09,306.7,0,169.99,0.05,5.99,0.01
26801,0.35,1641.44,-43812381.53,306.35,0,169.99,0.05,5.99,0.01
26802,0.35,1641.44,-43814022.97,306.01,0,169.99,0.05,5.99,0.01
26803,0.35,1641.44,-43815664.41,305.66,0,169.99,0.05,5.99,0.01
26804,0.35,1641.44,-43817305.85,305.31,0,169.98,0.05,5.98,0.01
26805,0.35,1641.44,-43818947.29,304.96,0,169.98,0.05,5.98,0.01
26806,0.35,1641.44,-43820588.74,304.61,0,169.98,0.05,5.98,0.01
26807,0.35,1641.44,-43822230.18,304.26,0,169.97,0.05,5.97,0.01
26808,0.35,1641.44,-43823871.62,303.92,0,169.97,0.05,5.97,0.01
26809,0.35,1641.44,-43825513.06,303.57,0,169.97,0.05,5.97,0.01
26810,0.35,1641.44,-43827154.5,303.22,0,169.96,0.05,5.96,0.01
26811,0.35,1641.44,-43828795.94,302.87,0,169.96,0.05,5.96,0.01
26812,0.35,1641.44,-43830437.38,302.52,0,169.96,0.05,5.96,0.01
26813,0.35,1641.44,-43832078.82,302.17,0,169.95,0.05,5.95,0.01
26814,0.35,1641.44,-43833720.26,301.82,0,169.95,0.05,5.95,0.01
26815,0.35,1641.44,-43835361.7,301.48,0,169.95,0.05,5.95,0.01
26816,0.35,1641.44,-43837003.14,301.13,0,169.94,0.05,5.94,0.01
26817,0.35,1641.44,-43838644.58,300.78,0,169.94,0.05,5.94,0.01
26818,0.35,1641.44,-43840286.02,300.43,0,169.94,0.05,5.94,0.01
26819,0.35,1641.44,-43841927.46,300.08,0,169.94,0.05,5.94,0.01
26820,0.35,1641.44,-43843568.9,299.73,0,169.93,0.05,5.93,0.01
26821,0.35,1641.44,-43845210.34,299.38,0,169.93,0.05,5.93,0.01
26822,0.35,1641.44,-43846851.78,299.04,0,169.93,0.05,5.93,0.01
26823,0.35,1641.44,-43848493.22,298.69,0,169.92,0.05,5.92,0.01
26824,0.35,1641.44,-43850134.66,298.34,0,169.92,0.05,5.92,0.01
26825,0.35,1641.44,-43851776.1,297.99,0,169.92,0.05,5.92,0.01
26826,0.35,1641.44,-43853417.55,297.64,0,169.91,0.05,5.91,0.01
26827,0.35,1641.44,-43855058.99,297.29,0,169.91,0.05,5.91,0.01
26828,0.35,1641.44,-43856700.43,296.95,0,169.91,0.05,5.91,0.01
26829,0.35,1641.44,-43858341.87,296.6,0,169.9,0.05,5.9,0.01
26830,0.35,1641.44,-43859983.31,296.25,0,169.9,0.05,5.9,0.01
26831,0.35,1641.44,-43861624.75,295.9,0,169.9,0.05,5.9,0.01
26832,0.35,1641.44,-43863266.19,295.55,0,169.9,0.05,5.9,0.01
26833,0.35,1641.44,-43864907.63,295.2,0,169.89,0.05,5.89,0.01
26834,0.35,1641.44,-43866549.07,294.86,0,169.89,0.05,5.89,0.01
26835,0.35,1641.44,-43868190.51,294.51,0,169.89,0.05,5.89,0.01
26836,0.35,1641.44,-43869831.95,294.16,0,169.88,0.05,5.88,0.01
26837,0.35,1641.44,-43871473.39,293.81,0,169.88,0.05,5.88,0.01
26838,0.35,1641.44,-43873114.83,293.46,0,169.88,0.05,5.88,0.01
26839,0.35,1641.44,-43874756.27,293.11,0,169.87,0.05,5.87,0.01
26840,0.35,1641.44,-43876397.71,292.77,0,169.87,0.05,5.87,0.01
26841,0.35,1641.44,-43878039.15,292.42,0,169.87,0.05,5.87,0.01
26842,0.35,1641.44,-43879680.59,292.07,0,169.86,0.05,5.86,0.01
26843,0.35,1641.44,-43881322.03,291.72,0,169.86,0.05,5.86,0.01
26844,0.35,1641.44,-43882963.47,291.37,0,169.86,0.05,5.86,0.01
26845,0.35,1641.44,-43884604.91,291.02,0,169.86,0.05,5.86,0.01
26846,0.35,1641.44,-43886246.35,290.68,0,169.85,0.05,5.85,0.01
26847,0.35,1641.44,-43887887.8,290.33,0,169.85,0.05,5.85,0.01
26848,0.35,1641.44,-43889529.24,289.98,0,169.85,0.05,5.85,0.01
26849,0.35,1641.44,-43891170.68,289.63,0,169.84,0.05,5.84,0.01
26850,0.35,1641.44,-43892812.12,289.28,0,169.84,0.05,5.84,0.01
26851,0.35,1641.44,-43894453.56,288.93,0,169.84,0.05,5.84,0.01
26852,0.35,1641.44,-43896095,288.59,0,169.83,0.05,5.83,0.01
26853,0.35,1641.44,-43897736.44,288.24,0,169.83,0.05,5.83,0.01
26854,0.35,1641.44,-43899377.88,287.89,0,169.83,0.05,5.83,0.01
26855,0.35,1641.44,-43901019.32,287.54,0,169.82,0.05,5.82,0.01
26856,0.35,1641.44,-43902660.76,287.19,0,169.82,0.05,5.82,0.01
26857,0.35,1641.44,-43904302.2,286.84,0,169.82,0.05,5.82,0.01
26858,0.35,1641.44,-43905943.64,286.5,0,169.82,0.05,5.82,0.01
26859,0.35,1641.44,-43907585.08,286.15,0,169.81,0.05,5.81,0.01
26860,0.35,1641.44,-43909226.52,285.8,0,169.81,0.05,5.81,0.01
26861,0.35,1641.44,-43910867.96,285.45,0,169.81,0.05,5.81,0.01
26862,0.35,1641.44,-43912509.4,285.1,0,169.8,0.05,5.8,0.01
26863,0.35,1641.44,-43914150.84,284.75,0,169.8,0.05,5.8,0.01
26864,0.35,1641.44,-43915792.28,284.41,0,169.8,0.05,5.8,0.01
26865,0.35,1641.44,-43917433.72,284.06,0,169.79,0.05,5.79,0.01
26866,0.35,1641.44,-43919075.16,283.71,0,169.79,0.05,5.79,0.01
26867,0.35,1641.44,-43920716.61,283.36,0,169.79,0.05,5.79,0.01
26868,0.35,1641.44,-43922358.05,283.01,0,169.78,0.05,5.78,0.01
26869,0.35,1641.44,-43923999.49,282.67,0,169.78,0.05,5.78,0.01
26870,0.35,1641.44,-43925640.93,282.32,0,169.78,0.05,5.78,0.01
26871,0.35,1641.44,-43927282.37,281.97,0,169.77,0.05,5.77,0.01
26872,0.35,1641.44,-43928923.81,281.62,0,169.77,0.05,5.77,0.01
26873,0.35,1641.44,-43930565.25,281.27,0,169.77,0.05,5.77,0.01
26874,0.35,1641.44,-43932206.69,280.93,0,169.77,0.05,5.77,0.01
26875,0.35,1641.44,-43933848.13,280.58,0,169.76,0.05,5.76,0.01
26876,0.35,1641.44,-43935489.57,280.23,0,169.76,0.05,5.76,0.01
26877,0.35,1641.44,-43937131.01,279.88,0,169.76,0.05,5.76,0.01
26878,0.35,1641.44,-43938772.45,279.53,0,169.75,0.05,5.75,0.01
26879,0.35,1641.44,-43940413.89,279.18,0,169.75,0.05,5.75,0.01
26880,0.35,1641.44,-43942055.33,278.84,0,169.75,0.05,5.75,0.01
26881,0.35,1641.44,-43943696.77,278.49,0,169.74,0.05,5.74,0.01
26882,0.35,1641.44,-43945338.21,278.14,0,169.74,0.05,5.74,0.01
26883,0.35,1641.44,-43946979.65,277.79,0,169.74,0.05,5.74,0.01
26884,0.35,1641.44,-43948621.09,277.44,0,169.73,0.05,5.73,0.01
26885,0.35,1641.44,-43950262.53,277.1,0,169.73,0.05,5.73,0.01
26886,0.35,1641.44,-43951903.97,276.75,0,169.73,0.05,5.73,0.01
26887,0.35,1641.44,-43953545.41,276.4,0,169.73,0.05,5.73,0.01
26888,0.35,1641.44,-43955186.86,276.05,0,169.72,0.05,5.72,0.01
26889,0.35,1641.44,-43956828.3,275.7,0,169.72,0.05,5.72,0.01
26890,0.35,1641.44,-43958469.74,275.36,0,169.72,0.05,5.72,0.01
26891,0.35,1641.44,-43960111.18,275.01,0,169.71,0.05,5.71,0.01
26892,0.35,1641.44,-43961752.62,274.66,0,169.71,0.05,5.71,0.01
26893,0.35,1641.44,-43963394.06,274.31,0,169.71,0.05,5.71,0.01
26894,0.35,1641.44,-43965035.5,273.96,0,169.7,0.05,5.7,0.01
26895,0.35,1641.44,-43966676.94,273.62,0,169.7,0.05,5.7,0.01
26896,0.35,1641.44,-43968318.38,273.27,0,169.7,0.05,5.7,0.01
26897,0.35,1641.44,-43969959.82,272.92,0,169.69,0.05,5.69,0.01
26898,0.35,1641.44,-43971601.26,272.57,0,169.69,0.05,5.69,0.01
26899,0.35,1641.44,-43973242.7,272.22,0,169.69,0.05,5.69,0.01
26900,0.35,1641.44,-43974884.14,271.88,0,169.69,0.05,5.69,0.01
26901,0.35,1641.44,-43976525.58,271.53,0,169.68,0.05,5.68,0.01
26902,0.35,1641.44,-43978167.02,271.18,0,169.68,0.05,5.68,0.01
26903,0.35,1641.44,-43979808.46,270.83,0,169.68,0.05,5.68,0.01
26904,0.35,1641.44,-43981449.9,270.48,0,169.67,0.05,5.67,0.01
26905,0.35,1641.44,-43983091.34,270.14,0,169.67,0.05,5.67,0.01
26906,0.35,1641.44,-43984732.78,269.79,0,169.67,0.05,5.67,0.01
26907,0.35,1641.44,-43986374.22,269.44,0,169.66,0.05,5.66,0.01
26908,0.35,1641.44,-43988015.67,269.09,0,169.66,0.05,5.66,0.01
26909,0.35,1641.44,-43989657.11,268.74,0,169.66,0.05,5.66,0.01
26910,0.35,1641.44,-43991298.55,268.4,0,169.65,0.05,5.65,0.01
26911,0.35,1641.44,-43992939.99,268.05,0,169.65,0.05,5.65,0.01
26912,0.35,1641.44,-43994581.43,267.7,0,169.65,0.05,5.65,0.01
26913,0.35,1641.44,-43996222.87,267.35,0,169.65,0.05,5.65,0.01
26914,0.35,1641.44,-43997864.31,267.01,0,169.64,0.05,5.64,0.01
26915,0.35,1641.44,-43999505.75,266.66,0,169.64,0.05,5.64,0.01
26916,0.35,1641.44,-44001147.19,266.31,0,169.64,0.05,5.64,0.01
26917,0.35,1641.44,-44002788.63,265.96,0,169.63,0.05,5.63,0.01
26918,0.35,1641.44,-44004430.07,265.61,0,169.63,0.05,5.63,0.01
26919,0.35,1641.44,-44006071.51,265.27,0,169.63,0.05,5.63,0.01
26920,0.35,1641.44,-44007712.95,264.92,0,169.62,0.05,5.62,0.01
26921,0.35,1641.44,-44009354.39,264.57,0,169.62,0.05,5.62,0.01
26922,0.35,1641.44,-44010995.83,264.22,0,169.62,0.05,5.62,0.01
26923,0.35,1641.44,-44012637.27,263.87,0,169.61,0.05,5.61,0.01
26924,0.35,1641.44,-44014278.71,263.53,0,169.61,0.05,5.61,0.01
26925,0.35,1641.44,-44015920.15,263.18,0,169.61,0.05,5.61,0.01
26926,0.35,1641.44,-44017561.59,262.83,0,169.6,0.05,5.6,0.01
26927,0.35,1641.44,-44019203.03,262.48,0,169.6,0.05,5.6,0.01
26928,0.35,1641.44,-44020844.47,262.14,0,169.6,0.05,5.6,0.01
26929,0.35,1641.44,-44022485.92,261.79,0,169.6,0.05,5.6,0.01
26930,0.35,1641.44,-44024127.36,261.44,0,169.59,0.05,5.59,0.01
26931,0.35,1641.44,-44025768.8,261.09,0,169.59,0.05,5.59,0.01
26932,0.35,1641.44,-44027410.24,260.74,0,169.59,0.05,5.59,0.01
26933,0.35,1641.44,-44029051.68,260.4,0,169.58,0.05,5.58,0.01
26934,0.35,1641.44,-44030693.12,260.05,0,169.58,0.05,5.58,0.01
26935,0.35,1641.44,-44032334.56,259.7,0,169.58,0.05,5.58,0.01
26936,0.35,1641.44,-44033976,259.35,0,169.57,0.05,5.57,0.01
26937,0.35,1641.44,-44035617.44,259.01,0,169.57,0.05,5.57,0.01
26938,0.35,1641.44,-44037258.88,258.66,0,169.57,0.05,5.57,0.01
26939,0.35,1641.44,-44038900.32,258.31,0,169.56,0.05,5.56,0.01
26940,0.35,1641.44,-44040541.76,257.96,0,169.56,0.05,5.56,0.01
26941,0.35,1641.44,-44042183.2,257.62,0,169.56,0.05,5.56,0.01
26942,0.35,1641.44,-44043824.64,257.27,0,169.56,0.05,5.56,0.01
26943,0.35,1641.44,-44045466.08,256.92,0,169.55,0.05,5.55,0.01
26944,0.35,1641.44,-44047107.52,256.57,0,169.55,0.05,5.55,0.01
26945,0.35,1641.44,-44048748.96,256.22,0,169.55,0.05,5.55,0.01
26946,0.35,1641.44,-44050390.4,255.88,0,169.54,0.05,5.54,0.01
26947,0.35,1641.44,-44052031.84,255.53,0,169.54,0.05,5.54,0.01
26948,0.35,1641.44,-44053673.28,255.18,0,169.54,0.05,5.54,0.01
26949,0.35,1641.44,-44055314.72,254.83,0,169.53,0.05,5.53,0.01
26950,0.35,1641.44,-44056956.17,254.49,0,169.53,0.05,5.53,0.01
26951,0.35,1641.44,-44058597.61,254.14,0,169.53,0.05,5.53,0.01
26952,0.35,1641.44,-44060239.05,253.79,0,169.52,0.05,5.52,0.01
26953,0.35,1641.44,-44061880.49,253.44,0,169.52,0.05,5.52,0.01
26954,0.35,1641.44,-44063521.93,253.1,0,169.52,0.05,5.52,0.01
26955,0.35,1641.44,-44065163.37,252.75,0,169.52,0.05,5.52,0.01
26956,0.35,1641.44,-44066804.81,252.4,0,169.51,0.05,5.51,0.01
26957,0.35,1641.44,-44068446.25,252.05,0,169.51,0.05,5.51,0.01
26958,0.35,1641.44,-44070087.69,251.71,0,169.51,0.05,5.51,0.01
26959,0.35,1641.44,-44071729.13,251.36,0,169.5,0.05,5.5,0.01
26960,0.35,1641.44,-44073370.57,251.01,0,169.5,0.05,5.5,0.01
26961,0.35,1641.44,-44075012.01,250.66,0,169.5,0.05,5.5,0.01
26962,0.35,1641.44,-44076653.45,250.32,0,169.49,0.05,5.49,0.01
26963,0.35,1641.44,-44078294.89,249.97,0,169.49,0.05,5.49,0.01
26964,0.35,1641.44,-44079936.33,249.62,0,169.49,0.05,5.49,0.01
26965,0.35,1641.44,-44081577.77,249.27,0,169.48,0.05,5.48,0.01
26966,0.35,1641.44,-44083219.21,248.92,0,169.48,0.05,5.48,0.01
26967,0.35,1641.44,-44084860.65,248.58,0,169.48,0.05,5.48,0.01
26968,0.35,1641.44,-44086502.09,248.23,0,169.48,0.05,5.48,0.01
